IDENTIFICACION,PRIORIDAD_ELECCION_CARRERA,OFA_ID,ANTECEDENTE_ACADEMICO,EVALUACION_CAPACIDAD,CONDICION_SOCIOECONOMICA_POBREZA,RURALIDAD,TERRITORIALIDAD,PUEBLO_NACIONALIDAD,PERSONA_CON_DISCAPACIDAD,BENEFICIARIO_BONO_JOAQUIN,VICTIMA_VIOLENCIA_GENERO,MIGRANTE_RETORNADO,HIJO_VICTIMA_FEMICIDIO,ENFERMEDAD_CATASTROFICA,ACOGIMIENTO_INSTITUCIONAL,MERITO_ACADEMICO,OTROS_RECONOCIMIENTOS,BACHILLER_CURSO_ACTUAL
63,4,3013,1000,1000,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
64,1,3012,733,733,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
64,2,3045,733,733,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
64,3,3047,733,733,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
64,4,3049,733,733,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
65,1,3035,822,822,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
65,2,3034,822,822,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
65,3,3045,822,822,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
65,4,3041,822,822,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
66,1,3043,868,868,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
66,2,3045,868,868,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
66,3,3048,868,868,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
66,4,3013,868,868,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
67,1,3017,903,903,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
67,2,3005,903,903,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
67,3,3037,903,903,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
67,4,3001,903,903,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
68,1,3030,969,969,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
68,2,3035,969,969,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
68,3,3012,969,969,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
68,4,3038,969,969,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
69,1,3001,600,600,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
69,2,3046,600,600,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
69,3,3017,600,600,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
69,4,3007,600,600,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
70,1,3035,893,893,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
70,2,3045,893,893,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
70,3,3010,893,893,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
70,4,3041,893,893,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
71,1,3005,985,985,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
71,2,3004,985,985,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
71,3,3035,985,985,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
71,4,3043,985,985,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
72,1,3044,731,731,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
72,2,3054,731,731,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
72,3,3035,731,731,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
72,4,3013,731,731,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
73,1,3045,920,920,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
73,2,3012,920,920,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
73,3,3026,920,920,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
73,4,3005,920,920,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
74,1,3001,779,779,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
74,2,3051,779,779,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
74,3,3046,779,779,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
74,4,3043,779,779,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
75,1,3018,938,938,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
75,2,3009,938,938,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
75,3,3008,938,938,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
75,4,3012,938,938,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
76,1,3036,833,833,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
76,2,3043,833,833,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
76,3,3012,833,833,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
76,4,3051,833,833,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
77,1,3045,845,845,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
77,2,3036,845,845,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
77,3,3040,845,845,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
77,4,3020,845,845,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
78,1,3012,702,702,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
78,2,3016,702,702,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
78,3,3045,702,702,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
78,4,3001,702,702,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
79,1,3005,959,959,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
79,2,3004,959,959,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
79,3,3002,959,959,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
79,4,3046,959,959,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
80,1,3043,941,941,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
80,2,3031,941,941,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
80,3,3005,941,941,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
80,4,3034,941,941,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
81,1,3031,771,771,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
81,2,3009,771,771,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
81,3,3024,771,771,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
81,4,3017,771,771,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
82,1,3041,787,787,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
82,2,3004,787,787,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
82,3,3017,787,787,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
82,4,3043,787,787,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
83,1,3034,783,783,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
83,2,3046,783,783,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
83,3,3043,783,783,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
83,4,3008,783,783,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
84,1,3005,833,833,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
84,2,3041,833,833,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
84,3,3001,833,833,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
84,4,3038,833,833,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
85,1,3051,727,727,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
85,2,3037,727,727,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
85,3,3017,727,727,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
85,4,3041,727,727,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
86,1,3030,800,800,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
86,2,3035,800,800,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
86,3,3051,800,800,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
86,4,3017,800,800,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
87,1,3051,945,945,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
87,2,3049,945,945,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
87,3,3010,945,945,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
87,4,3005,945,945,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
88,1,3005,923,923,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
88,2,3001,923,923,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
88,3,3043,923,923,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
88,4,3008,923,923,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
89,1,3013,760,760,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
89,2,3046,760,760,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
89,3,3001,760,760,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
89,4,3045,760,760,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
90,1,3012,893,893,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
90,2,3005,893,893,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
90,3,3043,893,893,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
90,4,3041,893,893,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
91,1,3047,904,904,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
91,2,3045,904,904,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
91,3,3012,904,904,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
91,4,3007,904,904,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
92,1,3045,815,815,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
92,2,3054,815,815,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
92,3,3020,815,815,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
92,4,3013,815,815,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
93,1,3045,921,921,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
93,2,3013,921,921,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
93,3,3049,921,921,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
93,4,3046,921,921,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
94,1,3023,894,894,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
94,2,3045,894,894,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
94,3,3005,894,894,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
94,4,3049,894,894,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
95,1,3034,938,938,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
95,2,3046,938,938,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
95,3,3013,938,938,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
95,4,3048,938,938,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
96,1,3017,781,781,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
96,2,3001,781,781,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
96,3,3049,781,781,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
96,4,3005,781,781,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
97,1,3013,637,637,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
97,2,3051,637,637,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
97,3,3037,637,637,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
97,4,3041,637,637,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
98,1,3028,966,966,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
98,2,3012,966,966,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
98,3,3013,966,966,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
98,4,3043,966,966,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
99,1,3045,828,828,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
99,2,3005,828,828,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
99,3,3034,828,828,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
99,4,3004,828,828,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
100,1,3036,887,887,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
100,2,3026,887,887,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
100,3,3048,887,887,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
100,4,3015,887,887,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
101,1,3005,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
101,2,3007,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
101,3,3045,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
101,4,3041,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
102,1,3005,896,896,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
102,2,3043,896,896,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
102,3,3046,896,896,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
102,4,3045,896,896,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
103,1,3005,927,927,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
103,2,3054,927,927,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
103,3,3017,927,927,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
103,4,3025,927,927,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
104,1,3045,882,882,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
104,2,3051,882,882,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
104,3,3054,882,882,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
104,4,3013,882,882,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
105,1,3005,921,921,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
105,2,3045,921,921,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
105,3,3036,921,921,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
105,4,3022,921,921,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
106,1,3049,748,748,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
106,2,3005,748,748,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
106,3,3034,748,748,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
106,4,3001,748,748,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
107,1,3030,943,943,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
107,2,3005,943,943,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
107,3,3043,943,943,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
107,4,3045,943,943,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
108,1,3037,915,915,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
108,2,3051,915,915,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
108,3,3017,915,915,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
108,4,3012,915,915,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
109,1,3047,911,911,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
109,2,3010,911,911,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
109,3,3051,911,911,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
109,4,3001,911,911,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
110,1,3052,952,952,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
110,2,3003,952,952,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
110,3,3048,952,952,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
110,4,3035,952,952,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
111,1,3055,966,966,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
111,2,3005,966,966,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
111,3,3036,966,966,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
111,4,3052,966,966,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
112,1,3035,809,809,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
112,2,3041,809,809,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
112,3,3043,809,809,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
112,4,3029,809,809,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
113,1,3041,915,915,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
113,2,3037,915,915,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
113,3,3048,915,915,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
113,4,3004,915,915,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
114,1,3012,906,906,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
114,2,3051,906,906,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
114,3,3048,906,906,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
114,4,3030,906,906,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
115,1,3041,934,934,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
115,2,3012,934,934,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
115,3,3010,934,934,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
115,4,3030,934,934,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
116,1,3015,951,951,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
116,2,3037,951,951,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
116,3,3005,951,951,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
116,4,3053,951,951,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
117,1,3054,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
117,2,3043,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
117,3,3035,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
117,4,3013,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
118,1,3045,794,794,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
118,2,3043,794,794,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
118,3,3008,794,794,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
118,4,3049,794,794,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
119,1,3046,736,736,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
119,2,3051,736,736,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
119,3,3044,736,736,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
119,4,3041,736,736,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
120,1,3020,910,910,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
120,2,3049,910,910,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
120,3,3047,910,910,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
120,4,3004,910,910,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
121,1,3001,901,901,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
121,2,3017,901,901,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
121,3,3045,901,901,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
121,4,3054,901,901,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
122,1,3007,883,883,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
122,2,3038,883,883,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
122,3,3017,883,883,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
122,4,3052,883,883,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
123,1,3046,925,925,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
123,2,3030,925,925,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
123,3,3020,925,925,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
123,4,3012,925,925,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
124,1,3005,962,962,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
124,2,3046,962,962,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
124,3,3045,962,962,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
124,4,3056,962,962,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
125,1,3056,900,900,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
125,2,3036,900,900,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
125,3,3045,900,900,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
125,4,3051,900,900,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
126,1,3046,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
126,2,3012,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
126,3,3028,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
126,4,3006,912,912,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
127,1,3051,661,661,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
127,2,3039,661,661,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
127,3,3010,661,661,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
127,4,3043,661,661,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
128,1,3041,755,755,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI
